count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,runevent_romaji,scored_person_romaji,run_person_romaji
196,4,190,2025/3/21,7532.757428,5642.757429,1742533467,3,2,pos1_3,Right,wel,2,小村,Left,TOK,6,Top,1,0,1,Slider,BallinDirt,Undefined,Undefined,Undefined,0,0,,111,0.297,-0.176,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,3,,,安田,Nothing,,,,,,2507970196,ボール(低投),,7530,https://youtu.be/Uvk1aF-dqb8&t=7530,4074,https://youtu.be/1mcGF9E8muE&t=4074,batter9,batter3,batter2,batter7,batter8,batter6,batter1_2,batter4,"batter1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,岡林,深見,安田","pos1_3,batter9,batter3,batter2,batter7,batter8,batter6,batter1_2,batter4","江口,深見,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,R,R,L","R,R,L,R,R,R,L,L,L,L",,,,,,,,,,,"Osuke, Komura",,,"Ken, Yasuda",,,
197,5,191,2025/3/21,7584.290584,5694.290584,1742533519,3,3,pos1_3,Right,wel,2,小村,Left,TOK,6,Top,1,1,1,Curveball,FoulBall,Undefined,GroundBall,Undefined,0,0,,103,0.43,-0.136,7.445091129,-123.6900675,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,3,,,安田,Undefined,,,,,,2507970197,ファール,,7582,https://youtu.be/Uvk1aF-dqb8&t=7582,4100,https://youtu.be/1mcGF9E8muE&t=4100,batter9,batter3,batter2,batter7,batter8,batter6,batter1_2,batter4,"batter1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,岡林,深見,安田","pos1_3,batter9,batter3,batter2,batter7,batter8,batter6,batter1_2,batter4","江口,深見,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,R,R,L","R,R,L,R,R,R,L,L,L,L",,,,,,,,,,,"Osuke, Komura",,,"Ken, Yasuda",,,
198,6,192,2025/3/21,7608.340765,5718.340766,1742533543,3,4,pos1_3,Right,wel,2,小村,Left,TOK,6,Top,1,1,2,Fastball,InPlay,Undefined,GroundBall,Single,0,1,,120,0.698,-0.116,82.91657082,-1.427001868,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,3,,,安田,Undefined,,,安田,8,8,2507970198,中安①,,7606,https://youtu.be/Uvk1aF-dqb8&t=7606,4111,https://youtu.be/1mcGF9E8muE&t=4111,batter9,batter3,batter2,batter7,batter8,batter6,batter1_2,batter4,"batter1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,岡林,深見,安田","pos1_3,batter9,batter3,batter2,batter7,batter8,batter6,batter1_2,batter4","江口,深見,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,R,R,L","R,R,L,R,R,R,L,L,L,L",,,,,,,,,,,"Osuke, Komura",,,"Ken, Yasuda",,"Ken, Yasuda",
199,,,2025/3/21,7637.642098,5747.642099,1742533572,,,pos1_3,Right,wel,3,門田,Right,TOK,6,Top,1,0,0,,,,,,0,0,,,,,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,1,小村,,,PickOff,,,,1,1,2507970199,牽制,,7635,https://youtu.be/Uvk1aF-dqb8&t=7635,4126,https://youtu.be/1mcGF9E8muE&t=4126,batter9,batter3,batter2,batter7,batter8,batter6,batter1_2,batter4,"batter1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,岡林,深見,安田","pos1_3,batter9,batter3,batter2,batter7,batter8,batter6,batter1_2,batter4","江口,深見,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,R,R,L","R,R,L,R,R,R,L,L,L,L",,,,,,,,,,,"Ryohei, Kadota","Osuke, Komura",,,,,
200,7,193,2025/3/21,7648.192796,5758.192797,1742533583,4,1,pos1_3,Right,wel,3,門田,Right,TOK,6,Top,1,0,0,Fastball,InPlay,Undefined,FlyBall,Out,1,0,,,0.634,0.06,53.94924597,5.648247374,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,1,小村,,,Undefined,,,,4,4,2507970200,二飛,,7646,https://youtu.be/Uvk1aF-dqb8&t=7646,4136,https://youtu.be/1mcGF9E8muE&t=4136,batter9,batter3,batter2,batter7,batter8,batter6,batter1_2,batter4,"batter1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,岡林,深見,安田","pos1_3,batter9,batter3,batter2,batter7,batter8,batter6,batter1_2,batter4","江口,深見,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,R,R,L","R,R,L,R,R,R,L,L,L,L",,,,,,,,,,,"Ryohei, Kadota","Osuke, Komura",,,,,
201,8,194,2025/3/21,7682.44036,5792.440361,1742533617,5,1,pos1_3,Right,wel,4,荒井慶,Right,TOK,6,Top,2,0,0,Fastball,InPlay,Undefined,FlyBall,Out,1,0,A2SR1,123,0.966,0.1,91.10842842,-4.27065441,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,1,小村,,,Undefined,,,,8,8,2507970201,中飛,,7680,https://youtu.be/Uvk1aF-dqb8&t=7680,4154,https://youtu.be/1mcGF9E8muE&t=4154,batter9,batter3,batter2,batter7,batter8,batter6,batter1_2,batter4,"batter1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,岡林,深見,安田","pos1_3,batter9,batter3,batter2,batter7,batter8,batter6,batter1_2,batter4","江口,深見,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,R,R,L","R,R,L,R,R,R,L,L,L,L",,,,,,,,,,,"Keito, Arai","Osuke, Komura",,,,,
202,1,195,2025/3/21,7837.907089,5947.907089,1742533772,1,1,玉置,Right,TOK,4,batter4,Right,wel,6,Bottom,0,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,115,0.642,0.393,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,,,,,Nothing,,,,,,2507970202,ボール,,7835,https://youtu.be/Uvk1aF-dqb8&t=7835,4264,https://youtu.be/1mcGF9E8muE&t=4264,深見,門田,秋元,佐渡島,小村,荒井慶,岡林,安田,"batter1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,岡林,深見,安田","pos1_3,batter9,batter3,batter2,batter7,batter8,batter6,batter1_2,batter4","玉置,深見,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,R,R,L","R,R,L,R,R,R,L,L,L,L","Shin, Tamaki","Yuto, Fukami","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai","Yuna, Okabayashi","Ken, Yasuda",,,,,,,,
203,2,196,2025/3/21,7851.573239,5961.57324,1742533786,1,2,玉置,Right,TOK,4,batter4,Right,wel,6,Bottom,0,1,0,Fastball,FoulBall,Undefined,GroundBall,Undefined,0,0,,122,0.942,0.24,38.06338614,-72.40757544,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,,,,,Undefined,,,,,,2507970203,ファール,,7849,https://youtu.be/Uvk1aF-dqb8&t=7849,4278,https://youtu.be/1mcGF9E8muE&t=4278,深見,門田,秋元,佐渡島,小村,荒井慶,岡林,安田,"batter1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,岡林,深見,安田","pos1_3,batter9,batter3,batter2,batter7,batter8,batter6,batter1_2,batter4","玉置,深見,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,R,R,L","R,R,L,R,R,R,L,L,L,L","Shin, Tamaki","Yuto, Fukami","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai","Yuna, Okabayashi","Ken, Yasuda",,,,,,,,
204,3,197,2025/3/21,7872.32312,5982.323121,1742533807,1,3,玉置,Right,TOK,4,batter4,Right,wel,6,Bottom,0,1,1,Slider,InPlay,Undefined,GroundBall,Single,0,0,,115,0.714,0.148,42.35992309,-25.1374145,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,,,,,Undefined,,,,"6,3","6,3",2507970204,遊安,,7870,https://youtu.be/Uvk1aF-dqb8&t=7870,4287,https://youtu.be/1mcGF9E8muE&t=4287,深見,門田,秋元,佐渡島,小村,荒井慶,岡林,安田,"batter1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,岡林,深見,安田","pos1_3,batter9,batter3,batter2,batter7,batter8,batter6,batter1_2,batter4","玉置,深見,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,R,R,L","R,R,L,R,R,R,L,L,L,L","Shin, Tamaki","Yuto, Fukami","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai","Yuna, Okabayashi","Ken, Yasuda",,,,,,,,
205,4,198,2025/3/21,7908.904966,6018.904967,1742533843,2,1,玉置,Right,TOK,5,batter5,Right,wel,6,Bottom,0,0,0,Fastball,InPlay,Undefined,GroundBall,Out,1,0,,111,0.85,0.164,20.06116594,0.842524261,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,1,batter4,,,Undefined,,,,"1,3","1,3A",2507970205,投ゴ,,7906,https://youtu.be/Uvk1aF-dqb8&t=7906,4311,https://youtu.be/1mcGF9E8muE&t=4311,深見,門田,秋元,佐渡島,小村,荒井慶,岡林,安田,"batter1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,岡林,深見,安田","pos1_3,batter9,batter3,batter2,batter7,batter8,batter6,batter1_2,batter4","玉置,深見,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,R,R,L","R,R,L,R,R,R,L,L,L,L","Shin, Tamaki","Yuto, Fukami","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai","Yuna, Okabayashi","Ken, Yasuda",,,,,,,,
206,5,199,2025/3/21,7960.274058,6070.274058,1742533895,3,1,玉置,Right,TOK,6,batter6,Right,wel,6,Bottom,1,0,0,Slider,InPlay,Undefined,GroundBall,Out,1,0,,113,0.614,-0.232,17.73840281,-3.814074834,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,2,,batter4,,Undefined,,,,"1,3","1,3A",2507970206,投ゴ,,7958,https://youtu.be/Uvk1aF-dqb8&t=7958,4338,https://youtu.be/1mcGF9E8muE&t=4338,深見,門田,秋元,佐渡島,小村,荒井慶,岡林,安田,"batter1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,岡林,深見,安田","pos1_3,batter9,batter3,batter2,batter7,batter8,batter6,batter1_2,batter4","玉置,深見,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,R,R,L","R,R,L,R,R,R,L,L,L,L","Shin, Tamaki","Yuto, Fukami","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai","Yuna, Okabayashi","Ken, Yasuda",,,,,,,,
207,6,200,2025/3/21,8012.745344,6122.745345,1742533947,4,1,玉置,Right,TOK,7,batter7_2,Left,wel,6,Bottom,2,0,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,107,0.357,0.096,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,3,,,batter4,Nothing,,,,,,2507970207,ボール,,8010,https://youtu.be/Uvk1aF-dqb8&t=8010,4356,https://youtu.be/1mcGF9E8muE&t=4356,深見,門田,秋元,佐渡島,小村,荒井慶,岡林,安田,"batter1_2,batter2,batter3,batter4,batter5,batter6,batter7_2,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,岡林,深見,安田","pos1_3,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4","玉置,深見,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,L,R,L","R,R,L,R,R,R,L,L,L,L","Shin, Tamaki","Yuto, Fukami","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai","Yuna, Okabayashi","Ken, Yasuda",,,,,,,,
208,7,201,2025/3/21,8026.460655,6136.460655,1742533961,4,2,玉置,Right,TOK,7,batter7_2,Left,wel,6,Bottom,2,1,0,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,122,0.462,0.172,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,3,,,batter4,Nothing,,,,,,2507970208,空振り,,8024,https://youtu.be/Uvk1aF-dqb8&t=8024,4370,https://youtu.be/1mcGF9E8muE&t=4370,深見,門田,秋元,佐渡島,小村,荒井慶,岡林,安田,"batter1_2,batter2,batter3,batter4,batter5,batter6,batter7_2,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,岡林,深見,安田","pos1_3,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4","玉置,深見,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,L,R,L","R,R,L,R,R,R,L,L,L,L","Shin, Tamaki","Yuto, Fukami","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai","Yuna, Okabayashi","Ken, Yasuda",,,,,,,,
209,8,202,2025/3/21,8044.220125,6154.220125,1742533979,4,3,玉置,Right,TOK,7,batter7_2,Left,wel,6,Bottom,2,1,1,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,,114,1.237,0.264,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,3,,,batter4,Nothing,,,,,,2507970209,ボール,,8042,https://youtu.be/Uvk1aF-dqb8&t=8042,4388,https://youtu.be/1mcGF9E8muE&t=4388,深見,門田,秋元,佐渡島,小村,荒井慶,岡林,安田,"batter1_2,batter2,batter3,batter4,batter5,batter6,batter7_2,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,岡林,深見,安田","pos1_3,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4","玉置,深見,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,L,R,L","R,R,L,R,R,R,L,L,L,L","Shin, Tamaki","Yuto, Fukami","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai","Yuna, Okabayashi","Ken, Yasuda",,,,,,,,
210,9,203,2025/3/21,8059.573228,6169.573228,1742533994,4,4,玉置,Right,TOK,7,batter7_2,Left,wel,6,Bottom,2,2,1,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,105,0.694,-0.272,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,3,,,batter4,Nothing,,,,,,2507970210,見逃し,,8057,https://youtu.be/Uvk1aF-dqb8&t=8057,4403,https://youtu.be/1mcGF9E8muE&t=4403,深見,門田,秋元,佐渡島,小村,荒井慶,岡林,安田,"batter1_2,batter2,batter3,batter4,batter5,batter6,batter7_2,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,岡林,深見,安田","pos1_3,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4","玉置,深見,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,L,R,L","R,R,L,R,R,R,L,L,L,L","Shin, Tamaki","Yuto, Fukami","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai","Yuna, Okabayashi","Ken, Yasuda",,,,,,,,
211,10,204,2025/3/21,8079.344216,6189.344216,1742534014,4,5,玉置,Right,TOK,7,batter7_2,Left,wel,6,Bottom,2,2,2,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,115,0.317,0.076,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,3,,,batter4,Nothing,,,,,,2507970211,ボール,,8077,https://youtu.be/Uvk1aF-dqb8&t=8077,4423,https://youtu.be/1mcGF9E8muE&t=4423,深見,門田,秋元,佐渡島,小村,荒井慶,岡林,安田,"batter1_2,batter2,batter3,batter4,batter5,batter6,batter7_2,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,岡林,深見,安田","pos1_3,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4","玉置,深見,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,L,R,L","R,R,L,R,R,R,L,L,L,L","Shin, Tamaki","Yuto, Fukami","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai","Yuna, Okabayashi","Ken, Yasuda",,,,,,,,
212,11,205,2025/3/21,8106.106396,6216.106397,1742534041,4,6,玉置,Right,TOK,7,batter7_2,Left,wel,6,Bottom,2,3,2,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,106,0.526,-0.26,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,3,,,batter4,Nothing,,,,,,2507970212,空三振,,8104,https://youtu.be/Uvk1aF-dqb8&t=8104,4449,https://youtu.be/1mcGF9E8muE&t=4449,深見,門田,秋元,佐渡島,小村,荒井慶,岡林,安田,"batter1_2,batter2,batter3,batter4,batter5,batter6,batter7_2,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,岡林,深見,安田","pos1_3,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4","玉置,深見,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,L,R,L","R,R,L,R,R,R,L,L,L,L","Shin, Tamaki","Yuto, Fukami","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai","Yuna, Okabayashi","Ken, Yasuda",,,,,,,,
213,9,206,2025/3/21,8225.389717,6335.389718,1742534160,1,1,pos1_3,Right,wel,5,樋口,Right,TOK,7,Top,0,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.454,0.353,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,,,,,Nothing,,,,,,2507970213,ボール,,8223,https://youtu.be/Uvk1aF-dqb8&t=8223,4477,https://youtu.be/1mcGF9E8muE&t=4477,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4,"batter1_2,batter2,batter3,batter4,batter5,batter6,batter7_2,batter8,batter9","秋元,小村,門田,荒井慶,樋口,佐渡島,岡林,深見,安田","pos1_3,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4","玉置,深見,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,L,R,L","R,R,L,R,R,R,L,L,L,L",,,,,,,,,,,"Kosuke, Higuchi",,,,,,
214,10,207,2025/3/21,8233.860893,6343.860894,1742534168,1,2,pos1_3,Right,wel,5,樋口,Right,TOK,7,Top,0,1,0,Fastball,HitByPitch,Undefined,Undefined,Undefined,0,0,,116,0.542,1.053,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,,,,,Nothing,,,,,,2507970214,死球,,8231,https://youtu.be/Uvk1aF-dqb8&t=8231,4486,https://youtu.be/1mcGF9E8muE&t=4486,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4,"batter1_2,batter2,batter3,batter4,batter5,batter6,batter7_2,batter8,batter9","秋元,小村,門田,荒井慶,樋口,佐渡島,岡林,深見,安田","pos1_3,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4","玉置,深見,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,L,R,L","R,R,L,R,R,R,L,L,L,L",,,,,,,,,,,"Kosuke, Higuchi",,,,,,
215,1,208,2025/3/21,8383.763022,6493.763023,1742534318,2,1,pos1_4,Left,wel,6,佐渡島,Left,TOK,7,Top,0,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,120,0.922,0.276,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,1,樋口,,,Nothing,,,,,,2507970215,見逃し,,8381,https://youtu.be/Uvk1aF-dqb8&t=8381,4499,https://youtu.be/1mcGF9E8muE&t=4499,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4,"batter1_2,batter2,batter3,batter4,batter5,batter6,batter7_2,batter8,batter9","秋元,小村,門田,荒井慶,樋口,佐渡島,岡林,深見,安田","pos1_4,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4","玉置,深見,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,L,R,L","L,R,L,R,R,R,L,L,L,L",,,,,,,,,,,"Ryo, Sadoshima","Kosuke, Higuchi",,,,,
216,2,209,2025/3/21,8396.48961,6506.489611,1742534331,2,2,pos1_4,Left,wel,6,佐渡島,Left,TOK,7,Top,0,0,1,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,127,0.494,0.148,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,1,樋口,,,Nothing,,,,,,2507970216,見逃し,,8394,https://youtu.be/Uvk1aF-dqb8&t=8394,4511,https://youtu.be/1mcGF9E8muE&t=4511,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4,"batter1_2,batter2,batter3,batter4,batter5,batter6,batter7_2,batter8,batter9","秋元,小村,門田,荒井慶,樋口,佐渡島,岡林,深見,安田","pos1_4,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4","玉置,深見,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,L,R,L","L,R,L,R,R,R,L,L,L,L",,,,,,,,,,,"Ryo, Sadoshima","Kosuke, Higuchi",,,,,
217,3,210,2025/3/21,8409.940553,6519.940554,1742534344,2,3,pos1_4,Left,wel,6,佐渡島,Left,TOK,7,Top,0,0,2,Fastball,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,123,0.71,0.288,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,1,樋口,,,Nothing,,,,,,2507970217,見三振,,8407,https://youtu.be/Uvk1aF-dqb8&t=8407,4525,https://youtu.be/1mcGF9E8muE&t=4525,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4,"batter1_2,batter2,batter3,batter4,batter5,batter6,batter7_2,batter8,batter9","秋元,小村,門田,荒井慶,樋口,佐渡島,岡林,深見,安田","pos1_4,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4","玉置,深見,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,L,R,L","L,R,L,R,R,R,L,L,L,L",,,,,,,,,,,"Ryo, Sadoshima","Kosuke, Higuchi",,,,,
218,4,211,2025/3/21,8435.640265,6545.640265,1742534370,3,1,pos1_4,Left,wel,7,岡林,Left,TOK,7,Top,1,0,0,Fastball,InPlay,Undefined,LineDrive,Error,0,0,,127,0.658,-0.036,44.42932279,-14.2207703,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,1,樋口,,,Undefined,,batter8,,"6,7","6E,7",2507970218,遊直失,,8433,https://youtu.be/Uvk1aF-dqb8&t=8433,4538,https://youtu.be/1mcGF9E8muE&t=4538,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4,"batter1_2,batter2,batter3,batter4,batter5,batter6,batter7_2,batter8,batter9","秋元,小村,門田,荒井慶,樋口,佐渡島,岡林,深見,安田","pos1_4,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4","玉置,深見,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,L,R,L","L,R,L,R,R,R,L,L,L,L",,,,,,,,,,,"Yuna, Okabayashi","Kosuke, Higuchi",,,,,
219,5,212,2025/3/21,8479.699102,6589.699103,1742534414,4,1,pos1_4,Left,wel,8,大山,Right,TOK,7,Top,1,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,120,0.654,0.413,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,"1,2",岡林,樋口,,Nothing,,,,,,2507970219,ボール,,8477,https://youtu.be/Uvk1aF-dqb8&t=8477,4567,https://youtu.be/1mcGF9E8muE&t=4567,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4,"batter1_2,batter2,batter3,batter4,batter5,batter6,batter7_2,batter8,batter9","秋元,小村,門田,荒井慶,樋口,佐渡島,岡林,大山,安田","pos1_4,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4","玉置,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,L,R,L","L,R,L,R,R,R,L,L,R,L",,,,,,,,,,,"Hiroto, Oyama","Yuna, Okabayashi","Kosuke, Higuchi",,,,
